cell_index,lon_min,lon_max,lat_min,lat_max,ray_count,phase_velocity_km_s
419,-122.04999999999986,-122.03999999999985,46.20999999999997,46.21999999999997,0.0,2.809797921480302
420,-122.34,-122.33,46.21999999999997,46.22999999999997,0.0,2.874151337822717
421,-122.33,-122.32,46.21999999999997,46.22999999999997,6.0,2.8859305906115327
422,-122.32,-122.30999999999999,46.21999999999997,46.22999999999997,36.0,2.9170497439939824
423,-122.30999999999999,-122.29999999999998,46.21999999999997,46.22999999999997,138.0,2.960791544680873
424,-122.29999999999998,-122.28999999999998,46.21999999999997,46.22999999999997,367.0,2.9997599498333543
425,-122.28999999999998,-122.27999999999997,46.21999999999997,46.22999999999997,677.0,3.0077340211046084
426,-122.27999999999997,-122.26999999999997,46.21999999999997,46.22999999999997,1183.0,2.9658068258469803
427,-122.26999999999997,-122.25999999999996,46.21999999999997,46.22999999999997,1127.0,2.8756477772020603
428,-122.25999999999996,-122.24999999999996,46.21999999999997,46.22999999999997,1357.0,2.8187424836549346
429,-122.24999999999996,-122.23999999999995,46.21999999999997,46.22999999999997,1404.0,2.8044136731807154
430,-122.23999999999995,-122.22999999999995,46.21999999999997,46.22999999999997,1488.0,2.7355345246622176
431,-122.22999999999995,-122.21999999999994,46.21999999999997,46.22999999999997,1491.0,2.6850714916225966
432,-122.21999999999994,-122.20999999999994,46.21999999999997,46.22999999999997,1398.0,2.717051857060316
433,-122.20999999999994,-122.19999999999993,46.21999999999997,46.22999999999997,1431.0,2.775482442085527
434,-122.19999999999993,-122.18999999999993,46.21999999999997,46.22999999999997,1560.0,2.788609392593256
435,-122.18999999999993,-122.17999999999992,46.21999999999997,46.22999999999997,1894.0,2.7863266271926594
436,-122.17999999999992,-122.16999999999992,46.21999999999997,46.22999999999997,2119.0,2.781436908343658
437,-122.16999999999992,-122.15999999999991,46.21999999999997,46.22999999999997,2139.0,2.7686781307445805
438,-122.15999999999991,-122.1499999999999,46.21999999999997,46.22999999999997,1905.0,2.7492873133990163
439,-122.1499999999999,-122.1399999999999,46.21999999999997,46.22999999999997,1915.0,2.8018997184756107
440,-122.1399999999999,-122.1299999999999,46.21999999999997,46.22999999999997,2197.0,2.852893382857568
441,-122.1299999999999,-122.11999999999989,46.21999999999997,46.22999999999997,2358.0,2.8873792223273886
442,-122.11999999999989,-122.10999999999989,46.21999999999997,46.22999999999997,2295.0,2.9166060808774867
443,-122.10999999999989,-122.09999999999988,46.21999999999997,46.22999999999997,1964.0,2.899714123561589
444,-122.09999999999988,-122.08999999999988,46.21999999999997,46.22999999999997,1607.0,2.853233883127048
445,-122.08999999999988,-122.07999999999987,46.21999999999997,46.22999999999997,1633.0,2.8024691832966613
446,-122.07999999999987,-122.06999999999987,46.21999999999997,46.22999999999997,1904.0,2.7728845774338646
447,-122.06999999999987,-122.05999999999986,46.21999999999997,46.22999999999997,1137.0,2.7644453118096197
448,-122.05999999999986,-122.04999999999986,46.21999999999997,46.22999999999997,6.0,2.787751666128717
449,-122.04999999999986,-122.03999999999985,46.21999999999997,46.22999999999997,0.0,2.799543360565192
450,-122.34,-122.33,46.22999999999997,46.23999999999997,0.0,2.9163545518358633
451,-122.33,-122.32,46.22999999999997,46.23999999999997,27.0,2.9406419372854637
452,-122.32,-122.30999999999999,46.22999999999997,46.23999999999997,159.0,3.0007111475622295
453,-122.30999999999999,-122.29999999999998,46.22999999999997,46.23999999999997,381.0,3.076394840354285
454,-122.29999999999998,-122.28999999999998,46.22999999999997,46.23999999999997,574.0,3.0869913446459356
455,-122.28999999999998,-122.27999999999997,46.22999999999997,46.23999999999997,1337.0,3.0932840197735127
456,-122.27999999999997,-122.26999999999997,46.22999999999997,46.23999999999997,1392.0,2.994019468999369
457,-122.26999999999997,-122.25999999999996,46.22999999999997,46.23999999999997,1346.0,2.8608160948837984
458,-122.25999999999996,-122.24999999999996,46.22999999999997,46.23999999999997,1540.0,2.7744298554309146
459,-122.24999999999996,-122.23999999999995,46.22999999999997,46.23999999999997,1530.0,2.7158763592539765
460,-122.23999999999995,-122.22999999999995,46.22999999999997,46.23999999999997,1506.0,2.64094280589588
461,-122.22999999999995,-122.21999999999994,46.22999999999997,46.23999999999997,1508.0,2.6271937610749028
462,-122.21999999999994,-122.20999999999994,46.22999999999997,46.23999999999997,1446.0,2.6734541845324413
463,-122.20999999999994,-122.19999999999993,46.22999999999997,46.23999999999997,1415.0,2.7375701621998485
464,-122.19999999999993,-122.18999999999993,46.22999999999997,46.23999999999997,1426.0,2.7728491826990136
465,-122.18999999999993,-122.17999999999992,46.22999999999997,46.23999999999997,1668.0,2.7784709492315507
466,-122.17999999999992,-122.16999999999992,46.22999999999997,46.23999999999997,1846.0,2.7933287550764474
467,-122.16999999999992,-122.15999999999991,46.22999999999997,46.23999999999997,2011.0,2.8408816186376207
468,-122.15999999999991,-122.1499999999999,46.22999999999997,46.23999999999997,2176.0,2.8244354928056272
469,-122.1499999999999,-122.1399999999999,46.22999999999997,46.23999999999997,2123.0,2.823231371408255
470,-122.1399999999999,-122.1299999999999,46.22999999999997,46.23999999999997,2078.0,2.8279257108055442
471,-122.1299999999999,-122.11999999999989,46.22999999999997,46.23999999999997,2293.0,2.8735063220526604
472,-122.11999999999989,-122.10999999999989,46.22999999999997,46.23999999999997,2466.0,2.9408963856512393
473,-122.10999999999989,-122.09999999999988,46.22999999999997,46.23999999999997,2581.0,2.9562908899168905
474,-122.09999999999988,-122.08999999999988,46.22999999999997,46.23999999999997,1887.0,2.866261439498731
475,-122.08999999999988,-122.07999999999987,46.22999999999997,46.23999999999997,1170.0,2.8218101929785826
476,-122.07999999999987,-122.06999999999987,46.22999999999997,46.23999999999997,1692.0,2.801327740657075
477,-122.06999999999987,-122.05999999999986,46.22999999999997,46.23999999999997,2298.0,2.771420175250813
478,-122.05999999999986,-122.04999999999986,46.22999999999997,46.23999999999997,506.0,2.7868155525623526
479,-122.04999999999986,-122.03999999999985,46.22999999999997,46.23999999999997,0.0,2.8014976978809196
480,-122.34,-122.33,46.23999999999997,46.249999999999964,0.0,2.944359788578751
481,-122.33,-122.32,46.23999999999997,46.249999999999964,263.0,2.97871881042324
482,-122.32,-122.30999999999999,46.23999999999997,46.249999999999964,706.0,3.0379756457867813
483,-122.30999999999999,-122.29999999999998,46.23999999999997,46.249999999999964,886.0,3.0464062556266445
484,-122.29999999999998,-122.28999999999998,46.23999999999997,46.249999999999964,1098.0,3.0244506459420335
485,-122.28999999999998,-122.27999999999997,46.23999999999997,46.249999999999964,942.0,2.985777993306862
486,-122.27999999999997,-122.26999999999997,46.23999999999997,46.249999999999964,1103.0,2.9458213526542703
487,-122.26999999999997,-122.25999999999996,46.23999999999997,46.249999999999964,1195.0,2.8674963139388336
488,-122.25999999999996,-122.24999999999996,46.23999999999997,46.249999999999964,1378.0,2.829525624780276
489,-122.24999999999996,-122.23999999999995,46.23999999999997,46.249999999999964,1377.0,2.722983702717177
490,-122.23999999999995,-122.22999999999995,46.23999999999997,46.249999999999964,1440.0,2.6500868867041163
491,-122.22999999999995,-122.21999999999994,46.23999999999997,46.249999999999964,1437.0,2.658929145437808
492,-122.21999999999994,-122.20999999999994,46.23999999999997,46.249999999999964,1512.0,2.6975335825817917
493,-122.20999999999994,-122.19999999999993,46.23999999999997,46.249999999999964,1587.0,2.736302035509126
494,-122.19999999999993,-122.18999999999993,46.23999999999997,46.249999999999964,1477.0,2.7570242442251836
495,-122.18999999999993,-122.17999999999992,46.23999999999997,46.249999999999964,1420.0,2.786644062877243
496,-122.17999999999992,-122.16999999999992,46.23999999999997,46.249999999999964,1423.0,2.8497271392007084
497,-122.16999999999992,-122.15999999999991,46.23999999999997,46.249999999999964,1437.0,2.878264862426645
498,-122.15999999999991,-122.1499999999999,46.23999999999997,46.249999999999964,1699.0,2.8530428807481623
